Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [130] is_add_op (parse.c)    [63] parse_expr_base (parse.c) [26] sym_get_local (resolve.c)
  [99] is_arithmetic_type     [77] parse_expr_cmp (parse.c) [31] sym_get_type (resolve.c)
 [144] is_assign_op (parse.c) [64] parse_expr_mul (parse.c) [94] sym_push_dim (resolve.c)
 [104] is_castable (resolve.c) [53] parse_expr_operand (parse.c) [82] sym_push_func
 [131] is_cmp_op (parse.c)    [84] parse_expr_or (parse.c) [97] sym_push_project (resolve.c)
 [106] is_concatable          [85] parse_expr_unary (parse.c) [72] sym_push_type
 [112] is_cond_operand (resolve.c) [79] parse_expr_xor (parse.c) [89] test_builtin_funcs
 [100] is_convertible (resolve.c) [5] parse_interpreter (interpret.c) [90] test_code
 [146] is_end_of_block (parse.c) [59] parse_select_case_pattern (parse.c) [192] test_expr
  [32] is_floating_type       [52] parse_simple_stmt (parse.c) [93] test_keywords
 [105] is_integer_type        [49] parse_stmt             [76] test_lex
  [42] is_keyword_name       [162] parse_stmt_block (parse.c) [54] test_parse
 [129] is_mul_op (parse.c)    [55] parse_stmt_dim (parse.c) [2] test_resolve
 [113] is_scalar_type         [86] parse_stmt_do (parse.c) [87] test_select_case
 [101] is_string_type         [91] parse_stmt_do_until_loop (parse.c) [152] token_end
 [121] is_token               [92] parse_stmt_do_while_loop (parse.c) [150] token_float_val
 [141] is_token_eof           [61] parse_stmt_for (parse.c) [138] token_int_val
 [128] is_unary_op (parse.c)  [66] parse_stmt_if (parse.c) [123] token_kind
 [166] jalloc                 [67] parse_stmt_select (parse.c) [41] token_kind_name
 [116] map_get                [57] parse_stmt_select_case (parse.c) [132] token_name
 [173] map_put                [88] parse_stmt_while (parse.c) [124] token_pos
  [56] match_keyword          [51] parse_stmts           [153] token_start
  [62] match_token            [70] parse_type            [156] token_str_val
 [174] max (type.c)           [74] parse_type_base (parse.c) [109] unify_operands (resolve.c)
 [170] min (type.c)          [119] promote_operand (resolve.c) [117] update_interpreter (interpret.c)
 [148] new_StmtBlock          [19] resolve_binary_arithmetic_op (resolve.c) [50] <cycle 1>
 [127] new_expr               [20] resolve_binary_op (resolve.c) [48] <cycle 2>
 [140] new_expr_binary       [111] resolve_binary_string_op (resolve.c) [3] <cycle 3>
 [167] new_expr_boolean      [114] resolve_cond_expr (resolve.c)
